"CNPJ","NOME","PROJETO","DATA","VALOR (R$)"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","50,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","42,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","40,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","2,05"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","5,69"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","45,58"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","4,92"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","23/01/2017","34,13"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","413,81"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","263,79"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","365,12"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","205,90"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA","23/01/2017","179,20"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3214 - CT UNIFOR/FCPC - PARTICIPAÇÃO NA RNP","23/01/2017","90,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3214 - CT UNIFOR/FCPC - PARTICIPAÇÃO NA RNP","23/01/2017","1.438,31"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","20/01/2017","16,27"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","20/01/2017","11,24"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3178 - CT.UFC/FCPC-FARMACIA ESCOLA","20/01/2017","0,54"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","20/01/2017","14,30"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","34,99"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","15,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","43,98"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","31,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","20/01/2017","56,71"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","20/01/2017","111,63"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","112,31"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","203,89"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS","20/01/2017","64,12"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3192 -  CT. UNESCO/UFC/FCPC - SERVIÇOS DE CONSULTORIA - COMPORTAMENTO, ATITUDES PRATICAS E PREVALENCIA DE VIRUS DA IMUNODEFICIÊNCIA HUMANA (HIV), SIFILIS E HEPATITE B E C ENTRE HOMENS QUE FAZEM SEXO COM HOMENS.","20/01/2017","15,98"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3149 - CT - RNP/FCPC-ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS","20/01/2017","25,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3149 - CT - RNP/FCPC-ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS","20/01/2017","27,82"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3118 - CT IFCE/FCPC - ACESSO A RNP","20/01/2017","21,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3118 - CT IFCE/FCPC - ACESSO A RNP","20/01/2017","35,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3118 - CT IFCE/FCPC - ACESSO A RNP","20/01/2017","112,45"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3146 - TC - PETROBRAS/UFC/FCPC-ONTOLOGIA DOS DADOS GEOLÓGICOS GERADOS EM POÇOS DE E&P","20/01/2017","82,70"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3146 - TC - PETROBRAS/UFC/FCPC-ONTOLOGIA DOS DADOS GEOLÓGICOS GERADOS EM POÇOS DE E&P","20/01/2017","15,50"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3146 - TC - PETROBRAS/UFC/FCPC-ONTOLOGIA DOS DADOS GEOLÓGICOS GERADOS EM POÇOS DE E&P","20/01/2017","12,50"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3146 - TC - PETROBRAS/UFC/FCPC-ONTOLOGIA DOS DADOS GEOLÓGICOS GERADOS EM POÇOS DE E&P","20/01/2017","1.237,56"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","24,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","35,44"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","28,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","18,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","15,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","61,15"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","33,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","27,30"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","27,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","23,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","46,30"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","39,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","82,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","25,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","21,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","118,32"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","44,10"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","644,94"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","85,75"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","63,25"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","43,52"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","41,47"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","14,17"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","291,02"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","165,85"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","1.166,18"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016","20/01/2017","27,82"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","20/01/2017","14,40"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","20/01/2017","26,40"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","20/01/2017","9,37"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","20/01/2017","40,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","20/01/2017","37,38"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016","20/01/2017","150,76"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","72,05"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","26,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","11,46"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","32,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","33,29"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","83,95"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","24,32"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","892,53"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","34,65"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","72,40"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","89,61"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","1.272,06"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2","20/01/2017","23,20"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","72,69"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","69,50"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","47,50"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","27,13"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","67,74"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","962,43"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","822,43"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","229,74"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","42,32"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS","20/01/2017","826,22"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2975 - CT RNP/FCPC - MANUTENÇÃO E OPERAÇÃO DO POP-CE","19/01/2017","99,25"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2975 - CT RNP/FCPC - MANUTENÇÃO E OPERAÇÃO DO POP-CE","19/01/2017","1.640,55"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2943 - CT EVONIK/FCPC - EFEITO BIOLOGICO DO MET EM CAMARÕES","19/01/2017","9,37"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2930 - CT - UFC/FCPC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE","19/01/2017","25,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2930 - CT - UFC/FCPC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE","19/01/2017","13,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2930 - CT - UFC/FCPC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE","19/01/2017","27,82"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2922 - CT.PETROBRAS - PROJETO AMBES","19/01/2017","11,60"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","20,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","30,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","50,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","35,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","15,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","3,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","57,45"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","365,12"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA","19/01/2017","112,45"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","66,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","10,73"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","59,24"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","55,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","44,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","5,52"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","107,31"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","778,31"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","284,69"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","592,46"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","476,76"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3045 - CV. APPLE/IFCE/FCPC - BEPID","19/01/2017","175,72"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3073 - CT - CNPEM/FCPC-SERVIÇOS DE SOLDAGEM EM AÇO INOXIDAVEL","19/01/2017","49,21"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","25,33"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3073 - CT - CNPEM/FCPC-SERVIÇOS DE SOLDAGEM EM AÇO INOXIDAVEL","19/01/2017","349,24"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","13,78"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","10,60"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","21,20"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","12,72"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","26,50"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","8,78"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","4,71"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","24,38"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","14,38"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","11,66"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","25,44"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","9,93"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","39,22"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","1,51"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","27,56"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","31,63"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","18,02"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","50,80"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","13,92"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","9,07"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","1,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","17,78"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","7,82"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","11,73"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","19/01/2017","0,80"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","38,06"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","38,44"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","23,59"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","30,82"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","168,78"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","45,29"
